2.584541565753593506e+00,2.919014365723181292e+00
3.476020991700412122e+00,2.815449341119023341e+00
2.869811370210470614e+00,2.535883670093106446e+00
2.516387131690845713e+00,2.735576689102333869e+00
2.834826987861244429e+00,3.103555489971256076e+00
3.404447256971944835e+00,2.896381242820862401e+00
2.786103938826799187e+00,2.759919253840605435e+00
2.801917600132841635e+00,2.966687369280410991e+00
3.236897424270653190e+00,3.145179081606265026e+00
2.921737229868441865e+00,2.541469599664146095e+00
3.151268337226504457e+00,2.724539088713241686e+00
2.534051017797564587e+00,2.621233662668569053e+00
2.574393516880623345e+00,2.758067284382088591e+00
2.590578962333464741e+00,3.275703849956092650e+00
3.433435819776717413e+00,2.976952095035778623e+00
3.429510448884447449e+00,2.714647265073545590e+00
3.131397101084650192e+00,3.206555105747447953e+00
3.308135104944650351e+00,3.431629820679220622e+00
2.569523203635620145e+00,2.811992135863995212e+00
3.121232932585768172e+00,2.886766787198264517e+00
2.589414491418571274e+00,3.027157659668648471e+00
2.594000083388489308e+00,2.774978719205312139e+00
3.373983347773640507e+00,3.091073586255537187e+00
2.501935270539946465e+00,2.506751760141587848e+00
3.492841840189591984e+00,2.959879557693912311e+00
2.595744448803647408e+00,3.064366186684932103e+00
3.088384443139456703e+00,2.714349568682235425e+00
2.643627853562202645e+00,2.544522714501538552e+00
2.976118927884647825e+00,2.853699610233545236e+00
3.064071523319309431e+00,2.656129990461007395e+00
2.556202627920714399e+00,2.865347016161347682e+00
2.870739504269085973e+00,2.785615279403135247e+00
2.688759612607134031e+00,3.323519688783615145e+00
3.333708076032279699e+00,2.817866954463604579e+00
2.856255184007784997e+00,2.812949714963747461e+00
2.999916057500679578e+00,3.071835478013905885e+00
2.768992403289103343e+00,2.984506254001950687e+00
3.406751916102876088e+00,2.866621389035226564e+00
3.426152232350258675e+00,2.548817770779839620e+00
2.578866677527743345e+00,3.129807012314753223e+00
2.680380960223902598e+00,2.745165139277142341e+00
2.565866252979388751e+00,3.288807657479396074e+00
2.940270920855169834e+00,3.350384650926307106e+00
3.450648243339727639e+00,2.504579080159723414e+00
3.084988929644063127e+00,3.081738405179201834e+00
2.912918808425040584e+00,2.754039758370249391e+00
2.658677386152611177e+00,3.055292407579500935e+00
3.134680289876261128e+00,2.772915442860237611e+00
2.698099069814503537e+00,3.147044918102877453e+00
3.456613886129157098e+00,3.004215842891212240e+00
2.806649055639851120e+00,3.089520189808452777e+00
3.401266400150187330e+00,3.154629947174643512e+00
2.885538033738240138e+00,2.873771943983038035e+00
3.058825122517895068e+00,3.140318435876760184e+00
2.550387189393413134e+00,2.527427695375906058e+00
3.299338942625385851e+00,3.439435392595414420e+00
3.458361049586430092e+00,3.050797333728881622e+00
2.983019003671253166e+00,3.203872826486382941e+00
2.800888004031201639e+00,2.799387440824616657e+00
3.074458615310965648e+00,3.026238057817865812e+00
2.605783527668140476e+00,2.986494717971568846e+00
2.934394484574097461e+00,3.304727907674555265e+00
3.002659457520424624e+00,3.253105315774834416e+00
3.373667063637867614e+00,2.881856978798176705e+00
3.243415142431907316e+00,2.920525687928835268e+00
3.352345215643138587e+00,3.019050752720835451e+00
2.869055293488803393e+00,2.679803755285181666e+00
2.896901784698925564e+00,3.192315053547343240e+00
2.696423083485171901e+00,3.467687306873131980e+00
3.080657696910313881e+00,3.100652360603028068e+00
3.065614400259415895e+00,3.134110828936991666e+00
2.817713225430743318e+00,3.280475928515545370e+00
3.085756260486701041e+00,3.221407830999389876e+00
3.447349877043429878e+00,2.599086911983996551e+00
3.039069247780719962e+00,2.556736033967363486e+00
2.909114679996250175e+00,2.865691910325987468e+00
2.960833605614169084e+00,2.843557515284695469e+00
3.032762913762121926e+00,2.888442117166543532e+00
2.707610833408678364e+00,3.441026901181266417e+00
2.809942318837496344e+00,3.288949749869704231e+00
3.337693382952823029e+00,3.029473697828691581e+00
3.192491875027642756e+00,3.268317442477788326e+00
2.898473390334594502e+00,2.556145479624846839e+00
2.611254877775972982e+00,3.149300984188397656e+00
3.343359337772632500e+00,2.668997458089576114e+00
2.813695508433962544e+00,2.571045145828803946e+00
2.705094368537281024e+00,2.513726509039575507e+00
3.161597634624671471e+00,2.556956576529002767e+00
2.646511110879137263e+00,2.736400800651074494e+00
3.343415688027785659e+00,2.538610488939225363e+00
3.261194733473498530e+00,2.821686707342997202e+00
3.470761014792659971e+00,3.482337944909287941e+00
2.561974959834869559e+00,2.766310950842009397e+00
2.717017663241611647e+00,2.873545671876900798e+00
3.466079265050092229e+00,3.466448273689962889e+00
3.466547146876445495e+00,3.138117344008222176e+00
2.518125872274054267e+00,2.707155728709754960e+00
-2.702047811879059847e+00,3.168580477819688657e+00
-3.465234046644591448e+00,3.488073067505938596e+00
-2.635809336142242110e+00,2.504129335135320211e+00
-2.849080504120653057e+00,2.986761393746792059e+00
-2.697278959484610272e+00,3.130839768709882343e+00
-2.768948862942856248e+00,3.225372256652809355e+00
-3.335715358740111824e+00,2.946718882058717348e+00
-2.926135169703478756e+00,3.124262717706564274e+00
-2.906705415359100986e+00,3.315561368719131874e+00
-3.494898431718250098e+00,3.462037046889614000e+00
-3.408586250154331587e+00,3.030279302729468771e+00
-3.098859955794804666e+00,2.822942085027087877e+00
-3.313689646208126671e+00,2.671192985479451387e+00
-2.945014374460411588e+00,2.611794070012170899e+00
-2.921476194018866046e+00,2.943141435624665458e+00
-2.961196605582852914e+00,3.162811386053031804e+00
-2.815238632609569969e+00,3.243829345509681605e+00
-2.626433240340587449e+00,2.660616185315423099e+00
-2.862439160857022991e+00,2.835708689832380891e+00
-2.879148283926742380e+00,3.453173122483582436e+00
-2.901515724210951497e+00,2.539396178313009234e+00
-3.041807119662812919e+00,2.555945413536096389e+00
-2.613876931150595162e+00,3.371653678223186290e+00
-2.769550736817240288e+00,3.380420886853172657e+00
-2.657529015515850190e+00,3.122537992736710954e+00
-3.427410721958509043e+00,2.805637178783774832e+00
-2.649565109631079274e+00,2.607272572812326050e+00
-3.212766468316348156e+00,2.767092782649391403e+00
-3.432595962866221040e+00,2.873839210059529137e+00
-3.218624574301797381e+00,3.252300774475688439e+00
-2.526128629751087651e+00,2.603190408775274189e+00
-2.995058320287501186e+00,3.443822022048284470e+00
-3.477654024628470619e+00,2.970271035067133081e+00
-2.578906018244975229e+00,2.566397225653189285e+00
-3.152867791712837153e+00,3.209658948338106388e+00
-3.437287494756496642e+00,3.217165671430928686e+00
-2.970900802949034691e+00,3.495652749153488337e+00
-3.151355265772536107e+00,3.113613081025438323e+00
-3.328060499766831271e+00,3.054804414832599235e+00
-3.419533376751033860e+00,3.176264775541543184e+00
-2.899716695196006278e+00,3.325772844011029239e+00
-3.273712233858114384e+00,3.207932533199463698e+00
-3.191016534394579551e+00,2.543721317869008125e+00
-2.621233204391699267e+00,2.718174095918163946e+00
-3.233929046474161240e+00,2.701132116857525300e+00
-3.020873825995322726e+00,2.877959154152174293e+00
-2.591579515813589918e+00,2.717383951180570634e+00
-3.132681587999480488e+00,3.030311390248805470e+00
-3.279735117620065310e+00,3.186144172368375216e+00
-2.779606297591466824e+00,2.848603708780150789e+00
-2.932873694589605673e+00,2.944655686876497480e+00
-3.054797071252876250e+00,2.639801943081418578e+00
-3.083510284351211883e+00,3.036511777647549426e+00
-2.884928254471709863e+00,3.288142598235677561e+00
-3.493406582823621154e+00,3.345274279325187727e+00
-2.822266098460647576e+00,2.812543202892460847e+00
-3.437385809304722706e+00,2.750015423277116788e+00
-3.180144268375272087e+00,2.709471328680256086e+00
-3.004879192450855108e+00,2.712427311788912832e+00
-3.330722046026694638e+00,3.488627089772948775e+00
-3.425147394412516810e+00,2.848322020268802657e+00
-2.804823387380008803e+00,3.254712706816647039e+00
-2.841361834354935834e+00,2.857549609059532703e+00
-3.177777159977894783e+00,2.924731970884101528e+00
-3.015892845473352679e+00,3.081947334567156194e+00
-3.303847526755948838e+00,2.859406638146014146e+00
-2.836448471997475185e+00,2.559796183392914593e+00
-3.480740131637618973e+00,3.252254802659003907e+00
-3.294601681345656008e+00,3.197531235874095490e+00
-2.607732662338044349e+00,3.016425702650777030e+00
-3.384452689506894707e+00,2.564452023457785224e+00
-3.114929101360219832e+00,3.234578567255152581e+00
-3.389200581156201153e+00,2.828492642496085452e+00
-2.949910823058709664e+00,3.136248221182849960e+00
-3.334419166702286219e+00,3.330890830990606233e+00
-3.261966766904458304e+00,3.481219343614151196e+00
-2.526842801757768875e+00,2.794854445241407692e+00
-3.209350444911065470e+00,3.310598546259114983e+00
-3.082146626641532716e+00,2.666072367439626944e+00
-3.063066575857229523e+00,2.996169484869410038e+00
-2.712028276783506886e+00,2.745618044351594733e+00
-3.478360070440302820e+00,2.943688279750383607e+00
-3.301510144272113756e+00,3.375577836386127739e+00
-3.037024900498288993e+00,2.843693692717395471e+00
-3.080095127483599704e+00,2.791699525502139956e+00
-3.401775895827092722e+00,3.320144394813722144e+00
-2.814746906575034124e+00,2.740355043472689545e+00
-2.541888663229764589e+00,2.885576451359708638e+00
-3.210814897088751785e+00,2.861107151019809614e+00
-2.798666485046575225e+00,2.777439673026912192e+00
-3.019007671123100867e+00,3.148435936380934219e+00
-3.185955496344226923e+00,2.545306472452249391e+00
-2.577405937465540919e+00,3.259505626042816129e+00
-2.773041955059859731e+00,3.227402385498791659e+00
-3.442818321456468933e+00,2.988137981939087862e+00
-2.527426130416521310e+00,3.258916652116314427e+00
-2.640527013967974401e+00,3.441255136247403534e+00
-2.763890286734072887e+00,2.852662799729661636e+00
-2.949591417364119561e+00,2.633616935121853686e+00
-2.684180327866992233e+00,3.288814226785919281e+00
